OrderNumber,CustomerID,Name,Address,City,Country,Continent,PurchaseDate,PaymentMethod,Product,ProductCategory,Quantity,ProductID,ProductPrice,CostPrice,DiscountPercentage,DiscountedPrice,FinalPrice,Profit,WarrantyPeriod
ORD0643512,CUST000013,Victor Howell,"752 Taylor Port Suite 122, New York, United States",New York,United States,North America,7/31/2022,Debit Card,Ashley Furniture Sofa,Furniture,3,FURN100,2214.61,1765.65,0,2214.61,6643.83,1346.88,35 months
ORD0643512,CUST000013,Victor Howell,"752 Taylor Port Suite 122, New York, United States",New York,United States,North America,7/30/2023,Debit Card,Ashley Furniture Sofa,Furniture,2,FURN100,1803.9,1370.47,13.15,1566.69,3133.38,392.44,16 months
ORD0643512,CUST000013,Victor Howell,"752 Taylor Port Suite 122, New York, United States",New York,United States,North America,6/9/2022,Debit Card,IKEA Billy Bookcase,Furniture,3,FURN100,2582.84,1764.78,6.56,2413.41,7240.23,1945.89,24 months
ORD0643512,CUST000013,Victor Howell,"752 Taylor Port Suite 122, New York, United States",New York,United States,North America,10/26/2024,Debit Card,Sealy Posturepedic Mattress,Furniture,2,FURN112,2564.49,1638.7,0,2564.49,5128.98,1851.58,26 months
ORD0643513,CUST000013,Victor Howell,"752 Taylor Port Suite 122, New York, United States",New York,United States,North America,8/1/2020,PayPal,Free-Range Eggs,Groceries,2,GROC101,30.3,20.66,10.9,27,54,12.68,No Warranty
ORD0643513,CUST000013,Victor Howell,"752 Taylor Port Suite 122, New York, United States",New York,United States,North America,7/26/2023,PayPal,Fresh Apples,Groceries,4,GROC102,40.79,27.68,8.61,37.28,149.12,38.4,No Warranty
ORD0643514,CUST000013,Victor Howell,"752 Taylor Port Suite 122, New York, United States",New York,United States,North America,7/27/2022,Debit Card,Fresh Apples,Groceries,2,GROC102,32.72,20.55,8.13,30.06,60.12,19.02,No Warranty
ORD0643517,CUST000014,Brandi Dawson,"5719 Wood Island Apt. 274, Chennai, India",Chennai,India,Asia,11/3/2024,Credit Card,Nike Air Max Shoes,Clothing,1,CLOT103,400.69,314.32,0,400.69,400.69,86.37,No Warranty
ORD0643516,CUST000014,Brandi Dawson,"5719 Wood Island Apt. 274, Chennai, India",Chennai,India,Asia,1/26/2024,Online Wallet,Nike Air Max Shoes,Clothing,4,CLOT103,280.32,207.53,21.33,220.53,882.12,52,No Warranty
ORD0643515,CUST000014,Brandi Dawson,"5719 Wood Island Apt. 274, Chennai, India",Chennai,India,Asia,10/19/2023,PayPal,iPhone 14 Pro,Electronics,4,ELEC112,1650.04,1222.23,11.94,1453.03,5812.12,923.2,27 months
ORD0643515,CUST000014,Brandi Dawson,"5719 Wood Island Apt. 274, Chennai, India",Chennai,India,Asia,9/29/2023,PayPal,Sony WH-1000XM5 Headphones,Electronics,5,ELEC112,1949.82,1198.17,22.88,1503.7,7518.5,1527.65,30 months
ORD0643515,CUST000014,Brandi Dawson,"5719 Wood Island Apt. 274, Chennai, India",Chennai,India,Asia,4/2/2021,PayPal,Sealy Posturepedic Mattress,Furniture,1,FURN112,2199.62,1543.39,9.47,1991.32,1991.32,447.93,35 months
ORD0643518,CUST000014,Brandi Dawson,"5719 Wood Island Apt. 274, Chennai, India",Chennai,India,Asia,1/26/2021,Credit Card,Organic Almond Milk,Groceries,4,GROC103,16.56,10.27,15.3,14.03,56.12,15.04,No Warranty
ORD0643515,CUST000014,Brandi Dawson,"5719 Wood Island Apt. 274, Chennai, India",Chennai,India,Asia,4/4/2024,PayPal,Whole Wheat Bread,Groceries,3,GROC113,48.26,34.88,0,48.26,144.78,40.14,No Warranty
ORD0643519,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,6/21/2020,Debit Card,Nike Air Max Shoes,Clothing,4,CLOT103,393.98,282.12,0,393.98,1575.92,447.44,No Warranty
ORD0643520,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,1/20/2022,Debit Card,Levi's 501 Jeans,Clothing,5,CLOT110,138.19,91.07,19.55,111.17,555.85,100.5,No Warranty
ORD0643519,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,11/14/2020,Debit Card,iPhone 14 Pro,Electronics,4,ELEC112,512.61,399.61,0,512.61,2050.44,452,18 months
ORD0643520,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,11/6/2021,Debit Card,Sony WH-1000XM5 Headphones,Electronics,1,ELEC112,789.62,579.06,28.25,566.55,566.55,-12.51,34 months
ORD0643520,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,4/27/2020,Debit Card,Ashley Furniture Sofa,Furniture,5,FURN100,2591.83,1714.4,27.89,1868.97,9344.85,772.85,22 months
ORD0643521,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,1/9/2022,PayPal,Sealy Posturepedic Mattress,Furniture,5,FURN112,415.26,317.59,0,415.26,2076.3,488.35,19 months
ORD0643519,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,10/3/2021,Debit Card,Free-Range Eggs,Groceries,4,GROC101,13.49,10.27,0,13.49,53.96,12.88,No Warranty
ORD0643521,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,1/22/2023,PayPal,Free-Range Eggs,Groceries,5,GROC101,13.94,9.27,5.77,13.14,65.7,19.35,No Warranty
ORD0643521,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,12/19/2023,PayPal,Fresh Apples,Groceries,3,GROC102,17.49,12.58,0,17.49,52.47,14.73,No Warranty
ORD0643519,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,9/17/2021,Debit Card,Organic Almond Milk,Groceries,5,GROC103,19.92,14.32,0,19.92,99.6,28,No Warranty
ORD0643521,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,5/24/2023,PayPal,Whole Wheat Bread,Groceries,1,GROC113,41.81,26.71,21.99,32.62,32.62,5.91,No Warranty
ORD0643521,CUST000015,Laura Mendoza,"5705 Stevens Mission Apt. 260, Hyderabad, India",Hyderabad,India,Asia,6/28/2022,PayPal,Whole Wheat Bread,Groceries,4,GROC113,5.77,3.86,26.47,4.24,16.96,1.52,No Warranty
ORD0643522,CUST000016,Donald Clark,"980 Williamson Alley, Chicago, United States",Chicago,United States,North America,2/29/2020,Online Wallet,The Great Gatsby,Books,4,BOOK112,41.94,26.75,10.6,37.49,149.96,42.96,No Warranty
ORD0643527,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,12/10/2022,PayPal,The Great Gatsby,Books,2,BOOK112,20.12,15.12,17.93,16.51,33.02,2.78,No Warranty
ORD0643526,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,7/18/2022,PayPal,The Great Gatsby,Books,4,BOOK112,95.56,62.15,24.94,71.73,286.92,38.32,No Warranty
ORD0643526,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,10/20/2023,PayPal,Adidas Ultraboost,Clothing,2,CLOT100,339.45,234.9,8.61,310.22,620.44,150.64,No Warranty
ORD0643526,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,4/4/2024,PayPal,Adidas Ultraboost,Clothing,2,CLOT100,100,76.36,28.93,71.07,142.14,-10.58,No Warranty
ORD0643525,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,7/13/2023,PayPal,Adidas Ultraboost,Clothing,3,CLOT100,377.09,270.34,29.32,266.53,799.59,-11.43,No Warranty
ORD0643524,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,5/23/2023,Online Wallet,Levi's 501 Jeans,Clothing,1,CLOT110,370.4,230.14,5.58,349.73,349.73,119.59,No Warranty
ORD0643523,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,7/30/2023,PayPal,Samsung Galaxy S23,Electronics,2,ELEC104,1400.91,1033.86,0,1400.91,2801.82,734.1,17 months
ORD0643525,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,3/21/2020,PayPal,Samsung Galaxy S23,Electronics,4,ELEC104,637.24,410.46,0,637.24,2548.96,907.12,15 months
ORD0643523,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,4/25/2023,PayPal,Sony WH-1000XM5 Headphones,Electronics,1,ELEC112,1374.66,1006.21,0,1374.66,1374.66,368.45,16 months
ORD0643526,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,2/10/2022,PayPal,Ashley Furniture Sofa,Furniture,3,FURN100,1168.01,808.33,25.22,873.44,2620.32,195.33,31 months
ORD0643525,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,6/28/2022,PayPal,Ashley Furniture Sofa,Furniture,1,FURN100,1531.17,1144.94,29.35,1081.77,1081.77,-63.17,25 months
ORD0643525,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,1/31/2024,PayPal,Ashley Furniture Sofa,Furniture,2,FURN100,576.11,415.37,12.4,504.67,1009.34,178.6,32 months
ORD0643523,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,6/24/2023,PayPal,Sealy Posturepedic Mattress,Furniture,4,FURN112,695.74,435.46,16.9,578.16,2312.64,570.8,32 months
ORD0643526,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,8/18/2022,PayPal,Free-Range Eggs,Groceries,2,GROC101,30.1,22.27,12.78,26.25,52.5,7.96,No Warranty
ORD0643524,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,12/25/2023,Online Wallet,Free-Range Eggs,Groceries,4,GROC101,31.43,20.73,17.39,25.96,103.84,20.92,No Warranty
ORD0643523,CUST000017,Alison Sanders,"64436 Morales Circle Suite 626, Chicago, United States",Chicago,United States,North America,1/31/2024,PayPal,Whole Wheat Bread,Groceries,5,GROC113,44.22,28.31,12.38,38.75,193.75,52.2,No Warranty
ORD0643529,CUST000018,Harold Rowland,"17006 Miller Valley Suite 044, Brisbane, Australia",Brisbane,Australia,Oceania,1/24/2022,PayPal,Atomic Habits,Books,1,BOOK100,41.57,27.23,25.67,30.9,30.9,3.67,No Warranty
ORD0643530,CUST000018,Harold Rowland,"17006 Miller Valley Suite 044, Brisbane, Australia",Brisbane,Australia,Oceania,7/28/2023,Online Wallet,Levi's 501 Jeans,Clothing,3,CLOT110,28.47,18.43,29.46,20.08,60.24,4.95,No Warranty
ORD0643528,CUST000018,Harold Rowland,"17006 Miller Valley Suite 044, Brisbane, Australia",Brisbane,Australia,Oceania,11/4/2024,Online Wallet,Sealy Posturepedic Mattress,Furniture,4,FURN112,2681.59,1849.6,19.59,2156.27,8625.08,1226.68,15 months
ORD0643530,CUST000018,Harold Rowland,"17006 Miller Valley Suite 044, Brisbane, Australia",Brisbane,Australia,Oceania,10/30/2021,Online Wallet,Sealy Posturepedic Mattress,Furniture,4,FURN112,2368.64,1440.36,29.46,1670.84,6683.36,921.92,35 months
ORD0643532,CUST000019,Michael Wells,"33355 Duke Lane Apt. 080, Ibadan, Nigeria",Ibadan,Nigeria,Africa,10/2/2021,PayPal,The Great Gatsby,Books,5,BOOK112,88,64.6,11.3,78.06,390.3,67.3,No Warranty
ORD0643532,CUST000019,Michael Wells,"33355 Duke Lane Apt. 080, Ibadan, Nigeria",Ibadan,Nigeria,Africa,11/6/2020,PayPal,iPhone 14 Pro,Electronics,5,ELEC112,1234.75,763.34,0,1234.75,6173.75,2357.05,23 months
ORD0643531,CUST000019,Michael Wells,"33355 Duke Lane Apt. 080, Ibadan, Nigeria",Ibadan,Nigeria,Africa,10/19/2024,Debit Card,Free-Range Eggs,Groceries,2,GROC101,20.47,14.48,18.83,16.62,33.24,4.28,No Warranty
ORD0643531,CUST000019,Michael Wells,"33355 Duke Lane Apt. 080, Ibadan, Nigeria",Ibadan,Nigeria,Africa,2/19/2022,Debit Card,Fresh Apples,Groceries,4,GROC102,12.63,7.6,25.01,9.47,37.88,7.48,No Warranty
ORD0643531,CUST000019,Michael Wells,"33355 Duke Lane Apt. 080, Ibadan, Nigeria",Ibadan,Nigeria,Africa,2/20/2023,Debit Card,Organic Almond Milk,Groceries,4,GROC103,19.37,12.26,5.21,18.36,73.44,24.4,No Warranty
ORD0643532,CUST000019,Michael Wells,"33355 Duke Lane Apt. 080, Ibadan, Nigeria",Ibadan,Nigeria,Africa,4/22/2022,PayPal,Whole Wheat Bread,Groceries,5,GROC113,9.89,7.34,5.17,9.38,46.9,10.2,No Warranty
ORD0643531,CUST000019,Michael Wells,"33355 Duke Lane Apt. 080, Ibadan, Nigeria",Ibadan,Nigeria,Africa,9/13/2020,Debit Card,Whole Wheat Bread,Groceries,3,GROC113,3.95,2.61,22.49,3.06,9.18,1.35,No Warranty
ORD0643533,CUST000020,Steve Rivera,"2297 Dalton Highway Apt. 801, Los Angeles, United States",Los Angeles,United States,North America,11/27/2022,Credit Card,Atomic Habits,Books,3,BOOK100,77.68,50.72,27.44,56.36,169.08,16.92,No Warranty
ORD0643534,CUST000020,Steve Rivera,"2297 Dalton Highway Apt. 801, Los Angeles, United States",Los Angeles,United States,North America,1/8/2024,PayPal,North Face Jacket,Clothing,3,CLOT104,155.8,109.9,16.33,130.36,391.08,61.38,No Warranty
ORD0643533,CUST000020,Steve Rivera,"2297 Dalton Highway Apt. 801, Los Angeles, United States",Los Angeles,United States,North America,11/23/2021,Credit Card,Apple Watch Series 8,Electronics,5,ELEC102,1987.87,1510.27,0,1987.87,9939.35,2388,35 months
ORD0643535,CUST000020,Steve Rivera,"2297 Dalton Highway Apt. 801, Los Angeles, United States",Los Angeles,United States,North America,8/22/2021,PayPal,iPhone 14 Pro,Electronics,2,ELEC112,1903.29,1203.44,5.99,1789.28,3578.56,1171.68,20 months
ORD0643533,CUST000020,Steve Rivera,"2297 Dalton Highway Apt. 801, Los Angeles, United States",Los Angeles,United States,North America,11/30/2021,Credit Card,IKEA Billy Bookcase,Furniture,1,FURN100,810.29,533.74,28.27,581.22,581.22,47.48,27 months
ORD0643533,CUST000020,Steve Rivera,"2297 Dalton Highway Apt. 801, Los Angeles, United States",Los Angeles,United States,North America,3/27/2020,Credit Card,Free-Range Eggs,Groceries,2,GROC101,48.7,37.34,0,48.7,97.4,22.72,No Warranty
ORD0643533,CUST000020,Steve Rivera,"2297 Dalton Highway Apt. 801, Los Angeles, United States",Los Angeles,United States,North America,8/31/2022,Credit Card,Fresh Apples,Groceries,3,GROC102,24.5,18.89,0,24.5,73.5,16.83,No Warranty
ORD0643536,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,1/7/2021,Online Wallet,Manga: Attack on Titan Vol. 1,Books,5,BOOK103,82.53,53.53,0,82.53,412.65,145,No Warranty
ORD0643540,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,1/27/2020,Credit Card,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,37.17,28.45,0,37.17,37.17,8.72,No Warranty
ORD0643537,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,9/10/2022,PayPal,Nike Air Max Shoes,Clothing,5,CLOT103,140.33,84.35,29.51,98.92,494.6,72.85,No Warranty
ORD0643538,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,3/6/2022,Credit Card,Apple Watch Series 8,Electronics,3,ELEC102,871,680.04,16.33,728.77,2186.31,146.19,12 months
ORD0643536,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,10/8/2022,Online Wallet,Samsung Galaxy S23,Electronics,2,ELEC104,1247.22,960.76,21.41,980.19,1960.38,38.86,21 months
ORD0643539,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,10/5/2023,Debit Card,iPhone 14 Pro,Electronics,1,ELEC112,1593.73,1117.11,0,1593.73,1593.73,476.62,14 months
ORD0643537,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,4/18/2024,PayPal,Sony WH-1000XM5 Headphones,Electronics,4,ELEC112,1855.74,1197.39,0,1855.74,7422.96,2633.4,30 months
ORD0643537,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,8/8/2022,PayPal,IKEA Billy Bookcase,Furniture,1,FURN100,1867.84,1162.19,28.61,1333.45,1333.45,171.26,12 months
ORD0643540,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,10/14/2021,Credit Card,IKEA Billy Bookcase,Furniture,1,FURN100,976.56,591.23,0,976.56,976.56,385.33,30 months
ORD0643540,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,11/1/2022,Credit Card,IKEA Billy Bookcase,Furniture,2,FURN100,2308.57,1524.67,13.14,2005.22,4010.44,961.1,15 months
ORD0643540,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,7/30/2023,Credit Card,IKEA Billy Bookcase,Furniture,1,FURN100,1162.5,729.72,0,1162.5,1162.5,432.78,27 months
ORD0643537,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,11/16/2021,PayPal,Sealy Posturepedic Mattress,Furniture,4,FURN112,1896.8,1418.62,20.35,1510.8,6043.2,368.72,7 months
ORD0643538,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,6/11/2023,Credit Card,Sealy Posturepedic Mattress,Furniture,4,FURN112,2896.71,1907.81,24.77,2179.19,8716.76,1085.52,7 months
ORD0643537,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,10/6/2021,PayPal,Fresh Apples,Groceries,4,GROC102,39.96,29.71,5.6,37.72,150.88,32.04,No Warranty
ORD0643536,CUST000021,Nathan Carr,"78945 Jason Highway, Delhi, India",Delhi,India,Asia,7/15/2020,Online Wallet,Fresh Apples,Groceries,4,GROC102,9.26,5.81,5.64,8.74,34.96,11.72,No Warranty
ORD0643541,CUST000022,Mike Gutierrez,"94047 Christopher Hills Apt. 024, Berlin, Germany",Berlin,Germany,Europe,3/13/2020,PayPal,Samsung Galaxy S23,Electronics,2,ELEC104,902.55,683.43,27.98,650.02,1300.04,-66.82,28 months
ORD0643542,CUST000023,Jasmine Smith,"448 Mike Crossing, Beijing, China",Beijing,China,Asia,4/13/2020,PayPal,Atomic Habits,Books,3,BOOK100,80.49,59.65,18.78,65.37,196.11,17.16,No Warranty
ORD0643542,CUST000023,Jasmine Smith,"448 Mike Crossing, Beijing, China",Beijing,China,Asia,8/10/2023,PayPal,Manga: Attack on Titan Vol. 1,Books,4,BOOK103,22.55,15.99,5.31,21.35,85.4,21.44,No Warranty
ORD0643542,CUST000023,Jasmine Smith,"448 Mike Crossing, Beijing, China",Beijing,China,Asia,6/4/2022,PayPal,Adidas Ultraboost,Clothing,2,CLOT100,70.41,49.35,9.96,63.4,126.8,28.1,No Warranty
ORD0643542,CUST000023,Jasmine Smith,"448 Mike Crossing, Beijing, China",Beijing,China,Asia,11/24/2022,PayPal,Nike Air Max Shoes,Clothing,3,CLOT103,474.26,315.35,5.73,447.08,1341.24,395.19,No Warranty
ORD0643546,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,4/30/2024,Credit Card,Atomic Habits,Books,2,BOOK100,74.5,47.45,18.88,60.43,120.86,25.96,No Warranty
ORD0643546,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,3/7/2021,Credit Card,Manga: Attack on Titan Vol. 1,Books,2,BOOK103,73.31,54.2,20.03,58.63,117.26,8.86,No Warranty
ORD0643544,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,5/12/2023,Online Wallet,The Great Gatsby,Books,4,BOOK112,36.92,27.65,22.92,28.46,113.84,3.24,No Warranty
ORD0643546,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,10/3/2024,Credit Card,The Great Gatsby,Books,4,BOOK112,19.78,11.94,26.12,14.61,58.44,10.68,No Warranty
ORD0643545,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,12/1/2020,PayPal,North Face Jacket,Clothing,5,CLOT104,126.33,90.5,22.18,98.31,491.55,39.05,No Warranty
ORD0643546,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,9/24/2021,Credit Card,Levi's 501 Jeans,Clothing,1,CLOT110,451.13,354.54,19.91,361.31,361.31,6.77,No Warranty
ORD0643545,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,2/9/2021,PayPal,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1654.73,1263.72,0,1654.73,3309.46,782.02,14 months
ORD0643545,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,3/17/2024,PayPal,Ashley Furniture Sofa,Furniture,5,FURN100,1352.79,977.89,9.41,1225.49,6127.45,1238,28 months
ORD0643543,CUST000024,Stephen Davis,"3460 Brett Island, Bordeaux, France",Bordeaux,France,Europe,2/21/2023,PayPal,Organic Almond Milk,Groceries,2,GROC103,6.3,4.95,28.65,4.5,9,-0.9,No Warranty
ORD0643548,CUST000025,Timothy Foster,"653 Amy Lane, Shenzhen, China",Shenzhen,China,Asia,5/17/2024,Credit Card,Atomic Habits,Books,4,BOOK100,73.04,50.59,29.68,51.36,205.44,3.08,No Warranty
ORD0643548,CUST000025,Timothy Foster,"653 Amy Lane, Shenzhen, China",Shenzhen,China,Asia,12/23/2021,Credit Card,Atomic Habits,Books,4,BOOK100,26.53,20.47,0,26.53,106.12,24.24,No Warranty
ORD0643549,CUST000025,Timothy Foster,"653 Amy Lane, Shenzhen, China",Shenzhen,China,Asia,9/22/2021,Debit Card,Manga: Attack on Titan Vol. 1,Books,2,BOOK103,82.38,57.39,0,82.38,164.76,49.98,No Warranty
ORD0643549,CUST000025,Timothy Foster,"653 Amy Lane, Shenzhen, China",Shenzhen,China,Asia,9/16/2023,Debit Card,Ashley Furniture Sofa,Furniture,3,FURN100,1545.17,1178.44,8.64,1411.67,4235.01,699.69,30 months
ORD0643547,CUST000025,Timothy Foster,"653 Amy Lane, Shenzhen, China",Shenzhen,China,Asia,7/9/2022,Debit Card,IKEA Billy Bookcase,Furniture,4,FURN100,2498.47,1508.02,20.97,1974.54,7898.16,1866.08,24 months
ORD0643547,CUST000025,Timothy Foster,"653 Amy Lane, Shenzhen, China",Shenzhen,China,Asia,5/23/2021,Debit Card,Sealy Posturepedic Mattress,Furniture,5,FURN112,1837.3,1380.97,24.46,1387.9,6939.5,34.65,30 months
ORD0643547,CUST000025,Timothy Foster,"653 Amy Lane, Shenzhen, China",Shenzhen,China,Asia,2/19/2020,Debit Card,Organic Almond Milk,Groceries,4,GROC103,24.14,15.05,23.97,18.35,73.4,13.2,No Warranty
ORD0643548,CUST000025,Timothy Foster,"653 Amy Lane, Shenzhen, China",Shenzhen,China,Asia,1/12/2023,Credit Card,Whole Wheat Bread,Groceries,3,GROC113,17.82,13.33,10.36,15.97,47.91,7.92,No Warranty
ORD0643550,CUST000026,Leonard Berger,"985 Ferguson Manors Apt. 691, Nice, France",Nice,France,Europe,8/22/2023,PayPal,The Great Gatsby,Books,1,BOOK112,34.96,21.9,20.81,27.68,27.68,5.78,No Warranty
ORD0643550,CUST000026,Leonard Berger,"985 Ferguson Manors Apt. 691, Nice, France",Nice,France,Europe,8/17/2023,PayPal,Levi's 501 Jeans,Clothing,4,CLOT110,239.19,180.19,28.66,170.64,682.56,-38.2,No Warranty
